9772	P	325700	14664
9773	B	325733	8902
9774	B	325767	8735
9775	I	325800	43494
9776	B	325833	8493
9777	B	325867	8966
9778	P	325900	14249
9779	B	325933	9107
9780	B	325967	9186
9781	P	326000	15429
9782	B	326033	8437
9783	B	326067	8574
9784	P	326100	14709
9785	B	326133	8774
9786	B	326167	8850
9787	I	326200	43976
9788	B	326233	8245
9789	B	326267	8753
9790	P	326300	13933
9791	B	326333	9129
9792	B	326367	8926
9793	P	326400	15254
9794	B	326433	8391
9795	B	326467	8562
9796	P	326500	14366
9797	B	326533	9114
9798	B	326567	8842
9799	I	326600	44479
9800	B	326633	8234
9801	B	326667	8252
9802	P	326700	13512
9803	B	326733	8583
9804	B	326767	8568
9805	P	326800	15229
9806	B	326833	8247
9807	B	326867	8210
9808	P	326900	14449
9809	B	326933	8525
9810	B	326967	8288
9811	I	327000	45188
9812	B	327033	7424
9813	B	327067	8001
9814	P	327100	13466
9815	B	327133	8424
9816	B	327167	8692
9817	P	327200	14652
9818	B	327233	8205
9819	B	327267	8468
9820	P	327300	14637
9821	B	327333	9021
9822	B	327367	8838
9823	I	327400	45331
9824	B	327433	7568
9825	B	327467	7702
9826	P	327500	13135
9827	B	327533	7817
9828	B	327567	7986
9829	P	327600	13756
9830	B	327633	7212
9831	B	327667	7449
9832	P	327700	12972
9833	B	327733	8131
9834	B	327767	8138
9835	I	327800	45597
9836	B	327833	6967
9837	B	327867	6787
9838	P	327900	12338
9839	B	327933	7128
9840	B	327967	7125
9841	P	328000	13078
9842	B	328033	6709
9843	B	328067	6895
9844	P	328100	11616
9845	B	328133	7815
9846	B	328167	7600
9847	I	328200	44722
9848	B	328233	7210
9849	B	328267	7307
9850	P	328300	12108
9851	B	328333	8071
9852	B	328367	8034
9853	P	328400	12862
9854	B	328433	7538
9855	B	328467	8059
9856	P	328500	13055
9857	B	328533	8713
9858	B	328567	8640
9859	I	328600	43906
9860	B	328633	7925
9861	B	328667	7989
9862	P	328700	13104
9863	B	328733	8690
9864	B	328767	9214
9865	P	328800	13760
9866	B	328833	8302
9867	B	328867	7582
9868	P	328900	13337
9869	B	328933	7504
9870	B	328967	7512
9871	I	329000	42956
9872	B	329033	6705
9873	B	329067	6967
9874	P	329100	11656
9875	B	329133	7555
9876	B	329167	7665
9877	P	329200	13473
9878	B	329233	7237
9879	B	329267	7162
9880	P	329300	13276
9881	B	329333	7821
9882	B	329367	7839
9883	I	329400	43005
9884	B	329433	6809
9885	B	329467	6837
9886	P	329500	12079
9887	B	329533	7581
9888	B	329567	6672
9889	P	329600	12574
9890	B	329633	6035
9891	B	329667	6181
9892	P	329700	11020
9893	B	329733	6730
9894	B	329767	6890
9895	I	329800	43687
9896	B	329833	6003
9897	B	329867	6773
9898	P	329900	9854
9899	B	329933	6869
9900	B	329967	7145
9901	P	330000	10632
9902	B	330033	6643
9903	B	330067	6570
9904	P	330100	10853
9905	B	330133	7726
9906	B	330167	7502
9907	I	330200	44892
9908	B	330233	6464
9909	B	330267	6848
9910	P	330300	10588
9911	B	330333	6900
9912	B	330367	7043
9913	P	330400	11421
9914	B	330433	7045
9915	B	330467	7114
9916	P	330500	11119
9917	B	330533	7073
9918	B	330567	6799
9919	I	330600	43141
9920	B	330633	6276
9921	B	330667	6376
9922	P	330700	10718
9923	B	330733	6755
9924	B	330767	6922
9925	P	330800	11950
9926	B	330833	6582
9927	B	330867	6664
9928	P	330900	11366
9929	B	330933	6753
9930	B	330967	6572
9931	I	331000	43966
9932	B	331033	6156
9933	B	331067	6415
9934	P	331100	11038
9935	B	331133	6472
9936	B	331167	6757
9937	P	331200	11218
9938	B	331233	6027
9939	B	331267	6119
9940	P	331300	10795
9941	B	331333	6446
9942	B	331367	6340
9943	I	331400	44856
9944	B	331433	6047
9945	B	331467	6070
9946	P	331500	9501
9947	B	331533	7040
9948	B	331567	7116
9949	P	331600	11567
9950	B	331633	6308
9951	B	331667	6555
9952	P	331700	11033
9953	B	331733	7229
9954	B	331767	7094
9955	I	331800	44502
9956	B	331833	5853
9957	B	331867	6165
9958	P	331900	10087
9959	B	331933	6865
9960	B	331967	6979
9961	P	332000	12372
9962	B	332033	6804
9963	B	332067	6689
9964	P	332100	11224
9965	B	332133	7258
9966	B	332167	6901
9967	I	332200	44695
9968	B	332233	6052
9969	B	332267	6257
9970	P	332300	9348
9971	B	332333	6699
9972	B	332367	6671
9973	P	332400	10770
9974	B	332433	6920
9975	B	332467	6738
9976	P	332500	11756
9977	B	332533	6928
9978	B	332567	6900
9979	I	332600	44414
9980	B	332633	6492
9981	B	332667	6848
9982	P	332700	10734
9983	B	332733	7906
9984	B	332767	8040
9985	P	332800	13000
9986	B	332833	7782
9987	B	332867	7696
9988	P	332900	12888
9989	B	332933	7894
9990	B	332967	7201
9991	I	333000	43275
9992	B	333033	6294
9993	B	333067	6512
9994	P	333100	10800
9995	B	333133	7700
9996	B	333167	7725
9997	P	333200	13249
9998	B	333233	7682
9999	B	333267	7801
10000	P	333300	12184
10001	B	333333	8305
10002	B	333367	7974
10003	I	333400	41992
10004	B	333433	7324
10005	B	333467	7348
10006	P	333500	11995
10007	B	333533	7864
10008	B	333567	7541
10009	P	333600	13556
10010	B	333633	7359
10011	B	333667	7455
10012	P	333700	12936
10013	B	333733	7625
10014	B	333767	7011
10015	I	333800	41985
10016	B	333833	6103
10017	B	333867	5999
10018	P	333900	10258
10019	B	333933	6761
10020	B	333967	6359
10021	P	334000	11833
10022	B	334033	6255
10023	B	334067	5850
10024	P	334100	11390
10025	B	334133	6433
10026	B	334167	6483
10027	I	334200	42184
10028	B	334233	5814
10029	B	334267	5796
10030	P	334300	9063
10031	B	334333	6281
10032	B	334367	6142
10033	P	334400	10884
10034	B	334433	6065
10035	B	334467	6209
10036	P	334500	10687
10037	B	334533	6325
10038	B	334567	6049
10039	I	334600	41929
10040	B	334633	4625
10041	B	334667	4704
10042	P	334700	8246
10043	B	334733	5258
10044	B	334767	5427
10045	P	334800	9243
10046	B	334833	4963
10047	B	334867	4758
10048	P	334900	8942
10049	B	334933	5417
10050	B	334967	5199
10051	I	335000	42447
10052	B	335033	4076
10053	B	335067	4323
10054	P	335100	7554
10055	B	335133	5060
10056	B	335167	4902
10057	P	335200	8841
10058	B	335233	5190
10059	B	335267	5206
10060	P	335300	9075
10061	B	335333	6216
10062	B	335367	6030
10063	I	335400	42032
10064	B	335433	5426
10065	B	335467	5432
10066	P	335500	9059
10067	B	335533	5284
10068	B	335567	5561
10069	P	335600	9977
10070	B	335633	5236
10071	B	335667	5278
10072	P	335700	9231
10073	B	335733	6582
10074	B	335767	6671
10075	I	335800	41383
10076	B	335833	5951
10077	B	335867	5627
10078	P	335900	10167
10079	B	335933	7080
10080	B	335967	6669
10081	P	336000	12074
10082	B	336033	7301
10083	B	336067	7028
10084	P	336100	12650
10085	B	336133	7834
10086	B	336167	7442
10087	I	336200	41654
10088	B	336233	6871
10089	B	336267	6910
10090	P	336300	12546
10091	B	336333	7867
10092	B	336367	7652
10093	P	336400	13977
10094	B	336433	7729
10095	B	336467	7561
10096	P	336500	13558
10097	B	336533	8335
10098	B	336567	7683
10099	I	336600	42940
10100	B	336633	6835
10101	B	336667	6928
10102	P	336700	11752
10103	B	336733	7015
10104	B	336767	6809
10105	P	336800	12242
10106	B	336833	6100
10107	B	336867	6202
10108	P	336900	10445
10109	B	336933	6294
10110	B	336967	6165
10111	I	337000	44497
10112	B	337033	5662
10113	B	337067	5928
10114	P	337100	9780
10115	B	337133	6445
10116	B	337167	6155
10117	P	337200	11055
10118	B	337233	6098
10119	B	337267	5978
10120	P	337300	10366
10121	B	337333	7028
10122	B	337367	6699
10123	I	337400	43420
10124	B	337433	6516
10125	B	337467	6270
10126	P	337500	10241
10127	B	337533	7019
10128	B	337567	6391
10129	P	337600	10652
10130	B	337633	5766
10131	B	337667	5575
10132	P	337700	9237
10133	B	337733	6094
10134	B	337767	5954
10135	I	337800	43963
10136	B	337833	5265
10137	B	337867	5049
10138	P	337900	8632
10139	B	337933	5758
10140	B	337967	5775
10141	P	338000	9586
10142	B	338033	5672
10143	B	338067	5644
10144	P	338100	9298
10145	B	338133	7096
10146	B	338167	6674
10147	I	338200	45201
10148	B	338233	5460
10149	B	338267	5335
10150	P	338300	8963
10151	B	338333	6236
10152	B	338367	6172
10153	P	338400	10004
10154	B	338433	5631
10155	B	338467	5780
10156	P	338500	9325
10157	B	338533	6792
10158	B	338567	6954
10159	I	338600	43179
10160	B	338633	6613
10161	B	338667	6460
10162	P	338700	10354
10163	B	338733	7157
10164	B	338767	6740
10165	P	338800	11115
10166	B	338833	6039
10167	B	338867	6178
10168	P	338900	10498
10169	B	338933	7151
10170	B	338967	6572
10171	I	339000	43462
10172	B	339033	5518
10173	B	339067	5491
10174	P	339100	9111
10175	B	339133	6016
10176	B	339167	5841
10177	P	339200	10164
10178	B	339233	6019
10179	B	339267	5831
10180	P	339300	10091
10181	B	339333	6682
10182	B	339367	6554
10183	I	339400	43911
10184	B	339433	5578
10185	B	339467	5604
10186	P	339500	9278
10187	B	339533	5964
10188	B	339567	6050
10189	P	339600	10111
10190	B	339633	5387
10191	B	339667	5575
10192	P	339700	9479
10193	B	339733	6355
10194	B	339767	6457
10195	I	339800	44475
10196	B	339833	5559
10197	B	339867	5601
10198	P	339900	9002
10199	B	339933	6310
10200	B	339967	6329
10201	P	340000	9821
10202	B	340033	5793
10203	B	340067	5994
10204	P	340100	9825
10205	B	340133	6357
10206	B	340167	6405
10207	I	340200	44306
10208	B	340233	5241
10209	B	340267	5398
10210	P	340300	9248
10211	B	340333	5824
10212	B	340367	6030
10213	P	340400	9827
10214	B	340433	5766
10215	B	340467	5972
10216	P	340500	9757
10217	B	340533	6914
10218	B	340567	6845
10219	I	340600	44038
10220	B	340633	5722
10221	B	340667	6202
10222	P	340700	9506
10223	B	340733	6445
10224	B	340767	6752
10225	P	340800	11288
10226	B	340833	6375
10227	B	340867	6607
10228	P	340900	11013
10229	B	340933	7213
10230	B	340967	6891
10231	I	341000	43140
10232	B	341033	6111
10233	B	341067	6311
10234	P	341100	10245
10235	B	341133	6918
10236	B	341167	7020
10237	P	341200	11520
10238	B	341233	6446
10239	B	341267	6731
10240	P	341300	11276
10241	B	341333	6590
10242	B	341367	6572
10243	I	341400	42284
10244	B	341433	5925
10245	B	341467	6027
10246	P	341500	9896
10247	B	341533	6736
10248	B	341567	6551
10249	P	341600	11563
10250	B	341633	6767
10251	B	341667	6739
10252	P	341700	11593
10253	B	341733	7301
10254	B	341767	7303
10255	I	341800	41760
10256	B	341833	6993
10257	B	341867	7151
10258	P	341900	12067
10259	B	341933	7159
10260	B	341967	7037
10261	P	342000	13037
10262	B	342033	6683
10263	B	342067	6719
10264	P	342100	11762
10265	B	342133	7253
10266	B	342167	7161
10267	I	342200	42432
10268	B	342233	6372
10269	B	342267	6561
10270	P	342300	10949
10271	B	342333	7260
10272	B	342367	7005
10273	P	342400	12253
10274	B	342433	6700
10275	B	342467	6888
10276	P	342500	12136
10277	B	342533	7050
10278	B	342567	6506
10279	I	342600	42122
10280	B	342633	6131
10281	B	342667	6205
10282	P	342700	10460
10283	B	342733	6750
10284	B	342767	6632
10285	P	342800	11072
10286	B	342833	6334
10287	B	342867	6726
10288	P	342900	10332
10289	B	342933	6619
10290	B	342967	6356
10291	I	343000	42021
10292	B	343033	6090
10293	B	343067	6480
10294	P	343100	9447
10295	B	343133	6746
10296	B	343167	7010
10297	P	343200	11011
10298	B	343233	6650
10299	B	343267	6490
10300	P	343300	10598
10301	B	343333	6302
10302	B	343367	6470
10303	I	343400	41017
10304	B	343433	5909
10305	B	343467	6034
10306	P	343500	9463
10307	B	343533	6762
10308	B	343567	6897
10309	P	343600	10930
10310	B	343633	6751
10311	B	343667	6976
10312	P	343700	10647
10313	B	343733	7270
10314	B	343767	7060
10315	I	343800	41612
10316	B	343833	6026
10317	B	343867	5989
10318	P	343900	10050
10319	B	343933	6052
10320	B	343967	6118
10321	P	344000	9932
10322	B	344033	5716
10323	B	344067	5854
10324	P	344100	9385
10325	B	344133	6235
10326	B	344167	6178
10327	I	344200	42286
10328	B	344233	5756
10329	B	344267	5924
10330	P	344300	9669
10331	B	344333	6494
10332	B	344367	6608
10333	P	344400	10757
10334	B	344433	6149
10335	B	344467	6243
10336	P	344500	10541
10337	B	344533	7001
10338	B	344567	6974
10339	I	344600	43445
10340	B	344633	5827
10341	B	344667	5866
10342	P	344700	9951
10343	B	344733	6402
10344	B	344767	6440
10345	P	344800	10928
10346	B	344833	6084
10347	B	344867	6338
10348	P	344900	10508
10349	B	344933	6818
10350	B	344967	6652
10351	I	345000	43629
10352	B	345033	5463
10353	B	345067	6079
10354	P	345100	9966
10355	B	345133	6039
10356	B	345167	6465
10357	P	345200	10075
10358	B	345233	5956
10359	B	345267	6087
10360	P	345300	10147
10361	B	345333	7278
10362	B	345367	7244
10363	I	345400	43360
10364	B	345433	6516
10365	B	345467	7079
10366	P	345500	10704
10367	B	345533	7772
10368	B	345567	7679
10369	P	345600	12857
10370	B	345633	7835
10371	B	345667	8058
10372	P	345700	12611
10373	B	345733	7995
10374	B	345767	7839
10375	I	345800	42725
10376	B	345833	7238
10377	B	345867	7374
10378	P	345900	11941
10379	B	345933	8298
10380	B	345967	8349
10381	P	346000	13428
10382	B	346033	8593
10383	B	346067	55309
10384	P	346100	88997
10385	B	346133	9439
10386	B	346167	9625
10387	I	346200	83502
10388	B	346233	7818
10389	B	346267	7637
10390	P	346300	16487
10391	B	346333	9567
10392	B	346367	9541
10393	P	346400	15955
10394	B	346433	9380
10395	B	346467	9719
10396	P	346500	17097
10397	B	346533	10493
10398	B	346567	10593
10399	I	346600	81266
10400	B	346633	9675
10401	B	346667	10622
10402	P	346700	18162
10403	B	346733	11004
10404	B	346767	11600
10405	P	346800	17118
10406	B	346833	9580
10407	B	346867	10109
10408	P	346900	18133
10409	B	346933	9937
10410	B	346967	9552
10411	I	347000	81983
10412	B	347033	9629
10413	B	347067	10079
10414	P	347100	17267
10415	B	347133	10476
10416	B	347167	9617
10417	P	347200	16642
10418	B	347233	8195
10419	B	347267	8509
10420	P	347300	16833
10421	B	347333	9580
10422	B	347367	9600
10423	I	347400	82409
10424	B	347433	9038
10425	B	347467	9882
10426	P	347500	18314
10427	B	347533	10334
10428	B	347567	10160
10429	P	347600	16799
10430	B	347633	9380
10431	B	347667	10132
10432	P	347700	15873
10433	B	347733	10322
10434	B	347767	9839
10435	I	347800	82121
10436	B	347833	10180
10437	B	347867	11262
10438	P	347900	17230
10439	B	347933	10956
10440	B	347967	11714
10441	P	348000	17500
10442	B	348033	9834
10443	B	348067	10684
10444	P	348100	17716
10445	B	348133	10538
10446	B	348167	9899
10447	I	348200	82156
10448	B	348233	10649
10449	B	348267	10801
10450	P	348300	17385
10451	B	348333	11403
10452	B	348367	11685
10453	P	348400	18221
10454	B	348433	10696
10455	B	348467	11321
10456	P	348500	18228
10457	B	348533	10826
10458	B	348567	11069
10459	I	348600	81704
10460	B	348633	10338
10461	B	348667	10635
10462	P	348700	18047
10463	B	348733	10907
10464	B	348767	11381
10465	P	348800	17983
10466	B	348833	10793
10467	B	348867	10850
10468	P	348900	16892
10469	B	348933	10971
10470	B	348967	10755
10471	I	349000	81713
10472	B	349033	10612
10473	B	349067	11262
10474	P	349100	18167
10475	B	349133	11362
10476	B	349167	12051
10477	P	349200	17384
10478	B	349233	10719
10479	B	349267	10795
10480	P	349300	18041
10481	B	349333	10459
10482	B	349367	10509
10483	I	349400	82328
10484	B	349433	10814
10485	B	349467	11205
10486	P	349500	17139
10487	B	349533	11554
10488	B	349567	12105
10489	P	349600	17469
10490	B	349633	11054
10491	B	349667	11707
10492	P	349700	17108
10493	B	349733	10490
10494	B	349767	11312
10495	I	349800	82164
10496	B	349833	10301
10497	B	349867	11383
10498	P	349900	18757
10499	B	349933	11232
10500	B	349967	11829
10501	P	350000	18302
10502	B	350033	11074
10503	B	350067	11319
10504	P	350100	17612
10505	B	350133	10705
10506	B	350167	10998
10507	I	350200	83029
10508	B	350233	11072
10509	B	350267	12327
10510	P	350300	18404
10511	B	350333	11384
10512	B	350367	13178
10513	P	350400	19275
10514	B	350433	11252
10515	B	350467	11886
10516	P	350500	18360
10517	B	350533	10130
10518	B	350567	11042
10519	I	350600	84317
10520	B	350633	11645
10521	B	350667	12343
10522	P	350700	17676
10523	B	350733	11790
10524	B	350767	12513
10525	P	350800	19100
10526	B	350833	11517
10527	B	350867	12753
10528	P	350900	18225
10529	B	350933	10539
10530	B	350967	11238
10531	I	351000	84383
10532	B	351033	10789
10533	B	351067	12023
10534	P	351100	19164
10535	B	351133	11529
10536	B	351167	12134
10537	P	351200	20397
10538	B	351233	11558
10539	B	351267	12111
10540	P	351300	18613
10541	B	351333	11042
10542	B	351367	11150
10543	I	351400	85218
10544	B	351433	11415
10545	B	351467	12294
10546	P	351500	19340
10547	B	351533	11766
10548	B	351567	13477
10549	P	351600	20578
10550	B	351633	11583
10551	B	351667	12387
10552	P	351700	20598
10553	B	351733	10602
10554	B	351767	11048
10555	I	351800	87347
10556	B	351833	11501
10557	B	351867	12052
10558	P	351900	19841
10559	B	351933	11792
10560	B	351967	13140
10561	P	352000	20976
10562	B	352033	11934
10563	B	352067	12824
10564	P	352100	20679
10565	B	352133	10761
10566	B	352167	11773
10567	I	352200	87257
10568	B	352233	11059
10569	B	352267	12229
10570	P	352300	21324
10571	B	352333	11114
10572	B	352367	12518
10573	P	352400	20335
10574	B	352433	11565
10575	B	352467	12145
10576	P	352500	19171
10577	B	352533	11183
10578	B	352567	11470
10579	I	352600	88443
10580	B	352633	12077
10581	B	352667	12982
10582	P	352700	20219
10583	B	352733	11972
10584	B	352767	14053
10585	P	352800	22051
10586	B	352833	12016
10587	B	352867	13128
10588	P	352900	22074
10589	B	352933	11081
10590	B	352967	11857
10591	I	353000	89707
10592	B	353033	12157
10593	B	353067	12559
10594	P	353100	22271
10595	B	353133	12941
10596	B	353167	14302
10597	P	353200	23679
10598	B	353233	12740
10599	B	353267	13938
10600	P	353300	22904
10601	B	353333	12054
10602	B	353367	12560
10603	I	353400	89726
10604	B	353433	12142
10605	B	353467	13336
10606	P	353500	24125
10607	B	353533	12716
10608	B	353567	14150
10609	P	353600	24969
10610	B	353633	13281
10611	B	353667	14081
10612	P	353700	23090
10613	B	353733	13151
10614	B	353767	13285
10615	I	353800	91032
10616	B	353833	13214
10617	B	353867	14274
10618	P	353900	23525
10619	B	353933	13642
10620	B	353967	15516
10621	P	354000	25130
10622	B	354033	13892
10623	B	354067	15063
10624	P	354100	35348
10625	B	354133	13646
10626	B	354167	13324
10627	I	354200	93040
10628	B	354233	13573
10629	B	354267	14371
10630	P	354300	22375
10631	B	354333	14275
10632	B	354367	15719
10633	P	354400	26455
10634	B	354433	14211
10635	B	354467	15836
10636	P	354500	25007
10637	B	354533	13990
10638	B	354567	15490
10639	I	354600	90305
10640	B	354633	15037
10641	B	354667	16899
10642	P	354700	29671
10643	B	354733	16049
10644	B	354767	17236
10645	P	354800	30276
10646	B	354833	15680
10647	B	354867	16915
10648	P	354900	28844
10649	B	354933	15033
10650	B	354967	15885
10651	I	355000	90321
10652	B	355033	15043
10653	B	355067	16755
10654	P	355100	27614
10655	B	355133	15190
10656	B	355167	18834
10657	P	355200	29222
10658	B	355233	15924
10659	B	355267	16337
10660	P	355300	29920
10661	B	355333	13825
10662	B	355367	14329
10663	I	355400	90517
10664	B	355433	15106
10665	B	355467	16272
10666	P	355500	26425
10667	B	355533	15777
10668	B	355567	17710
10669	P	355600	28298
10670	B	355633	16710
10671	B	355667	17624
10672	P	355700	29109
10673	B	355733	14695
10674	B	355767	15273
10675	I	355800	87816
10676	B	355833	15105
10677	B	355867	16589
10678	P	355900	28719
10679	B	355933	15122
10680	B	355967	16785
10681	P	356000	31200
10682	B	356033	16464
10683	B	356067	17344
10684	P	356100	27924
10685	B	356133	16320
10686	B	356167	16428
10687	I	356200	88412
10688	B	356233	15313
10689	B	356267	17076
10690	P	356300	28613
10691	B	356333	16029
10692	B	356367	19145
10693	P	356400	29339
10694	B	356433	16542
10695	B	356467	17713
10696	P	356500	31597
10697	B	356533	15846
10698	B	356567	16162
10699	I	356600	88335
10700	B	356633	15034
10701	B	356667	16663
10702	P	356700	26388
10703	B	356733	15844
10704	B	356767	17427
10705	P	356800	28125
10706	B	356833	15502
10707	B	356867	17369
10708	P	356900	27554
10709	B	356933	14290
10710	B	356967	15397
10711	I	357000	85649
10712	B	357033	13660
10713	B	357067	15243
10714	P	357100	27560
10715	B	357133	14224
10716	B	357167	15321
10717	P	357200	26414
10718	B	357233	14109
10719	B	357267	15030
10720	P	357300	23997
10721	B	357333	13494
10722	B	357367	13880
10723	I	357400	85791
10724	B	357433	12945
10725	B	357467	14469
10726	P	357500	22464
10727	B	357533	13529
10728	B	357567	15656
10729	P	357600	23763
10730	B	357633	12207
10731	B	357667	13287
10732	P	357700	22722
10733	B	357733	12276
10734	B	357767	12382
10735	I	357800	86156
10736	B	357833	12226
10737	B	357867	12765
10738	P	357900	20954
10739	B	357933	13179
10740	B	357967	13618
10741	P	358000	22247
10742	B	358033	12205
10743	B	358067	13188
10744	P	358100	21041
10745	B	358133	12420
10746	B	358167	12778
10747	I	358200	85710
10748	B	358233	12529
10749	B	358267	13830
10750	P	358300	24317
10751	B	358333	14479
10752	B	358367	15469
10753	P	358400	25599
10754	B	358433	13762
10755	B	358467	14309
10756	P	358500	24523
10757	B	358533	14820
10758	B	358567	14613
10759	I	358600	85916
10760	B	358633	13339
10761	B	358667	14533
10762	P	358700	24539
10763	B	358733	15270
10764	B	358767	15939
10765	P	358800	26362
10766	B	358833	13270
10767	B	358867	13871
10768	P	358900	25213
10769	B	358933	14545
10770	B	358967	15084
10771	I	359000	86957
10772	B	359033	13549
10773	B	359067	14225
10774	P	359100	23620
10775	B	359133	14959
10776	B	359167	15339
10777	P	359200	25184
10778	B	359233	13217
10779	B	359267	14397
10780	P	359300	24238
10781	B	359333	14228
10782	B	359367	15004
10783	I	359400	85606
10784	B	359433	12816
10785	B	359467	13897
10786	P	359500	23407
10787	B	359533	14054
10788	B	359567	14565
10789	P	359600	24201
10790	B	359633	13008
10791	B	359667	13671
10792	P	359700	22268
10793	B	359733	13602
10794	B	359767	13376
10795	I	359800	85011
10796	B	359833	12455
10797	B	359867	13413
10798	P	359900	22386
10799	B	359933	12780
10800	B	359967	13217
10801	P	360000	23494
10802	B	360033	11186
10803	B	360067	11817
10804	P	360100	21780
10805	B	360133	11849
10806	B	360167	12114
10807	I	360200	86150
10808	B	360233	11514
10809	B	360267	12318
10810	P	360300	20555
10811	B	360333	12905
10812	B	360367	13316
10813	P	360400	22589
10814	B	360433	10494
10815	B	360467	11037
10816	P	360500	20371
10817	B	360533	11198
10818	B	360567	11471
10819	I	360600	86739
10820	B	360633	9874
10821	B	360667	10335
10822	P	360700	20440
10823	B	360733	10636
10824	B	360767	10611
10825	P	360800	20327
10826	B	360833	8958
10827	B	360867	9790
10828	P	360900	17755
10829	B	360933	11856
10830	B	360967	11629
10831	I	361000	86602
10832	B	361033	13415
10833	B	361067	51412
10834	P	361100	66654
10835	B	361133	3320
10836	B	361167	3328
10837	P	361200	14645
10838	B	361233	2557
10839	B	361267	2616
10840	P	361300	7002
10841	B	361333	3556
10842	B	361367	3683
10843	I	361400	64397
10844	B	361433	2879
10845	B	361467	2796
10846	P	361500	7881
10847	B	361533	2474
10848	B	361567	2434
10849	P	361600	6233
10850	B	361633	2294
10851	B	361667	2458
10852	P	361700	5992
10853	B	361733	3565
10854	B	361767	3710
10855	I	361800	64508
10856	B	361833	3104
10857	B	361867	2649
10858	P	361900	8164
10859	B	361933	2478
10860	B	361967	2381
10861	P	362000	6535
10862	B	362033	2216
10863	B	362067	2334
10864	P	362100	6058
10865	B	362133	3792
10866	B	362167	3833
10867	I	362200	64514
10868	B	362233	3048
10869	B	362267	2568
10870	P	362300	8175
10871	B	362333	2865
10872	B	362367	2780
10873	P	362400	7008
10874	B	362433	2521
10875	B	362467	2468
10876	P	362500	6827
10877	B	362533	4089
10878	B	362567	4211
10879	I	362600	64737
10880	B	362633	3217
10881	B	362667	2705
10882	P	362700	8417
10883	B	362733	3050
10884	B	362767	3063
10885	P	362800	7049
10886	B	362833	2500
10887	B	362867	2657
10888	P	362900	6689
10889	B	362933	3587
10890	B	362967	3859
10891	I	363000	64618
10892	B	363033	3478
10893	B	363067	2615
10894	P	363100	8539
10895	B	363133	3008
10896	B	363167	2960
10897	P	363200	7130
10898	B	363233	2868
10899	B	363267	2823
10900	P	363300	7023
10901	B	363333	3496
10902	B	363367	3944
10903	I	363400	64623
10904	B	363433	3268
10905	B	363467	3292
10906	P	363500	8559
10907	B	363533	2908
10908	B	363567	2925
10909	P	363600	7148
10910	B	363633	2574
10911	B	363667	2750
10912	P	363700	6883
10913	B	363733	3925
10914	B	363767	4124
10915	I	363800	64594
10916	B	363833	3211
10917	B	363867	3212
10918	P	363900	8320
10919	B	363933	2883
10920	B	363967	2816
10921	P	364000	6911
10922	B	364033	2457
10923	B	364067	2360
10924	P	364100	6741
10925	B	364133	3752
10926	B	364167	4146
10927	I	364200	64726
10928	B	364233	3580
10929	B	364267	3306
10930	P	364300	8474
10931	B	364333	2933
10932	B	364367	2995
10933	P	364400	6789
10934	B	364433	2592
10935	B	364467	2586
10936	P	364500	6462
10937	B	364533	4000
10938	B	364567	4136
10939	I	364600	64695
10940	B	364633	3369
10941	B	364667	2999
10942	P	364700	8370
10943	B	364733	2595
10944	B	364767	2552
10945	P	364800	6622
10946	B	364833	2372
10947	B	364867	2511
10948	P	364900	6257
10949	B	364933	3513
10950	B	364967	3959
10951	I	365000	64703
10952	B	365033	3210
10953	B	365067	3134
10954	P	365100	8579
10955	B	365133	2710
10956	B	365167	2756
10957	P	365200	6482
10958	B	365233	2567
10959	B	365267	2745
10960	P	365300	6658
10961	B	365333	3857
10962	B	365367	3963
10963	I	365400	64416
10964	B	365433	3154
10965	B	365467	2875
10966	P	365500	8259
10967	B	365533	3100
10968	B	365567	3019
10969	P	365600	7155
10970	B	365633	2670
10971	B	365667	2725
10972	P	365700	6529
10973	B	365733	4055
10974	B	365767	4330
10975	I	365800	64450
10976	B	365833	3458
10977	B	365867	3403
10978	P	365900	9094
10979	B	365933	3342
10980	B	365967	3356
10981	P	366000	8475
10982	B	366033	2767
10983	B	366067	2694
10984	P	366100	6989
10985	B	366133	4043
10986	B	366167	4078
10987	I	366200	64725
10988	B	366233	3461
10989	B	366267	3413
10990	P	366300	8805
10991	B	366333	2933
10992	B	366367	3054
10993	P	366400	7360
10994	B	366433	2863
10995	B	366467	2827
10996	P	366500	7417
10997	B	366533	3551
10998	B	366567	3989
10999	I	366600	64769
11000	B	366633	3293
11001	B	366667	3250
11002	P	366700	8283
11003	B	366733	2795
11004	B	366767	2740
11005	P	366800	6893
11006	B	366833	2390
11007	B	366867	2609
11008	P	366900	6547
11009	B	366933	3744
11010	B	366967	3877
11011	I	367000	64796
11012	B	367033	3064
11013	B	367067	2569
11014	P	367100	8007
11015	B	367133	2708
11016	B	367167	2697
11017	P	367200	6727
11018	B	367233	2349
11019	B	367267	2500
11020	P	367300	6381
11021	B	367333	3681
11022	B	367367	3835
11023	I	367400	64867
11024	B	367433	2814
11025	B	367467	2599
11026	P	367500	7753
11027	B	367533	2777
11028	B	367567	2455
11029	P	367600	6834
11030	B	367633	2576
11031	B	367667	2756
11032	P	367700	6732
11033	B	367733	3629
11034	B	367767	3937
11035	I	367800	64888
11036	B	367833	3286
11037	B	367867	3258
11038	P	367900	8529
11039	B	367933	2752
11040	B	367967	2829
11041	P	368000	6674
11042	B	368033	2845
11043	B	368067	2906
